"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"122800","썬텍",1650.0,13.01,"","최대주주 변경 및 관리종목 해제 모멘텀 지속에 이틀째 급등","2017-09-12"
"051370","인터플렉스",54100.0,10.41,"","아이폰X 공개 앞두고 관련주 상승 속 급등","2017-09-12"
"042600","새로닉스",7150.0,9.83,"","자회사 가치 부각에 급등","2017-09-12"
"002420","세기상사",74300.0,9.75,"","품절주로 부각되며 급등","2017-09-12"
"005420","코스모화학",15350.0,9.64,"","글로벌 전기차 산업 성장 기대감 지속에 2차전지 관련주 상승 속 급등","2017-09-12"
"023800","인지컨트롤스",5640.0,9.51,"","벤츠 수소차 시장 진출 소식에 수소차 관련주 상승 속 급등","2017-09-12"
"025320","시노펙스",3700.0,9.31,"","벤츠 수소차 시장 진출 소식에 수소차 관련주 상승 속 급등","2017-09-12"
"210540","디와이파워",24800.0,9.25,"","글로벌 굴삭기 시장 성장 수혜 기대감 지속에 급등","2017-09-12"
"053610","프로텍",18100.0,9.04,"","아이폰X 공개 앞두고 관련주 상승 속 급등","2017-09-12"
"080470","성창오토텍",8840.0,30.0,1.0,"현대 수소차에 들어갈 열교환기 수주 소식에 상한가","2017-09-13"
"011230","삼화전자",2950.0,29.96,1.0,"현대차 차세대 수소차 전력변환장치 핵심부품 시범 납품 소식에 상한가","2017-09-13"
"009470","삼화전기",12350.0,18.18,"","삼화전자, 현대차 차세대 수소차 전력변환장치 핵심부품 시범 납품 소식에 급등","2017-09-13"
"131390","피앤이솔루션",9560.0,17.01,"","글로벌 친환경차 산업 성장 기대감에 2차전지/전기차주 강세 속 급등","2017-09-13"
"005420","코스모화학",17800.0,15.96,"","글로벌 친환경차 산업 성장 기대감에 2차전지주 강세 속 급등","2017-09-13"
"042600","새로닉스",8270.0,15.66,"","자회사 가치 부각 모멘텀 지속에 이틀째 급등","2017-09-13"
"013870","지엠비코리아",8900.0,15.58,"","글로벌 친환경차 산업 성장 기대감에 수소차 관련주 강세 속 급등","2017-09-13"
"900070","글로벌에스엠",1315.0,15.35,"","전기·수소차 경량화 사업 부각에 급등","2017-09-13"
"083790","크리스탈",15900.0,13.57,"","표적 항암제 후보물질 관련 美 특허 취득에 급등","2017-09-13"
"120110","코오롱인더",80400.0,11.51,"","삼성 폴더블 스마트폰 수혜주 분석에 급등","2017-09-13"
"151910","나노스",16600.0,11.41,"","주식분할 결정에 급등","2017-09-13"
"022100","포스코 ICT",7140.0,11.21,"","글로벌 친환경차 산업 성장 기대감에 전기차 관련주 상승 속 급등","2017-09-13"
"023800","인지컨트롤스",6250.0,10.82,"","글로벌 친환경차 산업 성장 기대감에 수소차 관련주 강세 속 급등","2017-09-13"
"011320","유니크",4615.0,9.62,"","글로벌 친환경차 산업 성장 기대감에 수소차 관련주 강세 속 급등","2017-09-13"
"023900","풍국주정",9680.0,29.93,1.0,"수소 생산 자회사 부각에 상한가","2017-09-14"
"041140","넥슨지티",14350.0,29.86,1.0,"자회사 개발 모바일게임 '액스' 돌풍 소식에 상한가","2017-09-14"
"025440","대성엘텍",1855.0,29.72,1.0,"르노삼성자동차와 차량시스템 공급 계약 소식에 상한가","2017-09-14"
"215600","신라젠",46500.0,20.16,"","펙사벡 기대감 지속에 급등","2017-09-14"
"185490","아이진",18750.0,19.43,"","기술특례 상장제도 수혜 기대감 지속에 급등","2017-09-14"
"052770","와이디온라인",7090.0,19.16,"","라인 블리치 日 시장 흥행 기대감 지속에 급등","2017-09-14"
"066410","투윈글로벌",1225.0,16.67,"","최대주주 변경에 급등","2017-09-14"
"075970","동국알앤에스",2535.0,16.28,"","2차전지 관련 제품 대기업 공급 사실 부각에 급등","2017-09-14"
"080470","성창오토텍",10100.0,14.25,"","현대차 차세대 수소차 열교환기 전량 수주 모멘텀 지속에 이틀째 급등","2017-09-14"
"052290","트레이스",2035.0,12.12,"","플렉서블 지문인식 기술 부각에 급등","2017-09-14"
"013310","아진산업",6400.0,11.69,"","자율주행 ADAS 플랫폼 사업 부각에 급등","2017-09-14"
"069080","웹젠",21950.0,10.3,"","'뮤' 기반 HTML5 게임 '대천사지검H5' 中 출시 예정 소식에 급등","2017-09-14"
"161570","미동앤씨네마",7350.0,10.03,"","자율주행차 관련주 강세 속 급등","2017-09-14"
"222980","한국맥널티",15750.0,9.0,"","인스턴트원두커피 시장확대 기대감에 급등","2017-09-14"
"041140","넥슨지티",18650.0,29.97,2.0,"자회사 개발 모바일게임 '액스' 흥행 모멘텀 지속에 이틀째 상한가","2017-09-15"
"217270","넵튠",17550.0,30.0,1.0,"블루홀 지분 보유 모멘텀 지속에 상한가","2017-09-15"
"041190","우리기술투자",1435.0,20.59,"","일부 창투사 관련주 강세 속 급등","2017-09-15"
"053700","삼보모터스",6580.0,20.29,"","현대차와 공동으로 수소차 연료전지 관련 기술 공동 개발 소식에 급등","2017-09-15"
"023800","인지컨트롤스",7380.0,17.52,"","글로벌 친환경차 산업 성장 기대감 지속에 수소차/전기차 관련주 상승 속 급등","2017-09-15"
"099830","씨그널엔터테인먼트그룹",416.0,12.43,"","최대주주 지분 장내 취득 소식에 급등","2017-09-15"
"095660","네오위즈",12700.0,11.89,"","게임 및 모바일게임(스마트폰) 관련주 강세 속 급등","2017-09-15"
"009680","모토닉",10600.0,11.58,"","현대 수소차 충전 관련 제품 3가지 독점 납품 모멘텀 지속에 급등","2017-09-15"
"263750","펄어비스",108000.0,9.2,"","게임주 강세 속 신규상장 이틀째 급등","2017-09-15"
"174900","앱클론",26000.0,30.0,1.0,"신규 상장 첫날 상한가","2017-09-18"
"041190","우리기술투자",1865.0,29.97,1.0,"창투사 관련주 강세 속 상한가","2017-09-18"
"225570","넷게임즈",2910.0,26.8,"","모바일 MMORPG 시장 흥행 속 게임 시장 성장 기대감에 모바일게임주 강세 속 급등","2017-09-18"
"023770","플레이위드",11550.0,24.73,"","신작 게임 3종 출시 기대감에 급등","2017-09-18"
"065350","신성델타테크",5250.0,23.38,"","실적 개선 기대감에 급등","2017-09-18"
"037370","EG",9330.0,15.04,"","일부 수소차 관련주 강세 속 급등","2017-09-18"
"063080","게임빌",71500.0,14.22,"","'로열블러드' 신작 기대감에 급등","2017-09-18"
"193250","와이제이엠게임즈",3480.0,14.1,"","모바일 MMORPG 시장 흥행 속 게임 시장 성장 기대감에 모바일게임주 강세 속 급등","2017-09-18"
"217270","넵튠",20000.0,13.96,"","'배틀그라운드' 흥행에 급등","2017-09-18"
"011000","진원생명과학",7110.0,13.76,"","메르스 DNA백신 글로벌 임상2상 승인에 급등","2017-09-18"
"200710","에이디테크놀로지",12550.0,13.57,"","공급계약 및 타법인 출자 진행 모멘텀 지속에 급등","2017-09-18"
"109610","에스와이패널",10200.0,12.96,"","베트남, 300MW 규모 태양광발전사업 진출 소식에 급등","2017-09-18"
"007810","코리아써키트",19800.0,12.82,"","PCB(FPCB 등) 관련주 강세 속 급등","2017-09-18"
"030350","드래곤플라이",5280.0,11.16,"","모바일 MMORPG 시장 흥행 속 게임 시장 성장 기대감에 모바일게임주 강세 속 급등","2017-09-18"
"060240","룽투코리아",11500.0,11.11,"","모바일 MMORPG 시장 흥행 속 게임 시장 성장 기대감에 모바일게임주 강세 속 급등","2017-09-18"
"079430","현대리바트",23700.0,10.75,"","계열사 현대H&S 흡수합병 결정에 급등","2017-09-18"
"025320","시노펙스",4190.0,10.12,"","일부 수소차 관련주 강세 속 급등","2017-09-18"
"004130","대덕GDS",21500.0,9.69,"","PCB(FPCB 등) 관련주 강세 속 급등","2017-09-18"
"142760","바이오리더스",7670.0,30.0,1.0,"자궁경부암 치료제 신약 임상 3상 진입 소식에 상한가","2017-09-19"
"049180","셀루메드",8540.0,29.98,1.0,"신개념 무릎연골 치료 결과 공개 기대감에 상한가","2017-09-19"
"174900","앱클론",30050.0,15.58,"","신규 상장후 이틀째 급등","2017-09-19"
"033110","이디",1830.0,15.09,"","정부 인간 배아 연구 규제 개선 움직임에 급등","2017-09-19"
"066910","손오공",4300.0,11.69,"","美 토이저러스 파산 임박에 따른 반사이익 기대감에 급등","2017-09-19"
"037370","EG",10350.0,10.93,"","수소차 고체수소저장소재 생산공장 부지 확보 협의 소식에 급등","2017-09-19"
"064240","홈캐스트",10250.0,10.69,"","정부 인간 배아 연구 규제 개선 움직임에 급등","2017-09-19"
"052860","아이앤씨",5870.0,10.55,"","IoT용 와이파이칩 신제품 매출 본격화 기대감 지속에 급등","2017-09-19"
"122800","썬텍",1570.0,9.03,"","사우디 비전 2030 프로젝트 기대감 부각에 급등","2017-09-19"
"136510","쎄미시스코",14350.0,29.86,1.0,"현대차, 초소형 전기차 협업진출 발표 소식에 상한가","2017-09-20"
"007120","미래아이앤지",705.0,29.83,1.0,"엔케이물산의 동사 지분 추가 취득 결정에 상한가","2017-09-20"
"142760","바이오리더스",8800.0,14.73,"","자궁경부암 치료제 신약 임상 3상 진입 모멘텀 지속에 이틀째 급등","2017-09-20"
"214150","케이티비스팩2호",3300.0,14.58,"","㈜클래시스와 합병 기대감에 급등","2017-09-20"
"140520","대창스틸",3505.0,12.88,"","현대차, 초소형 전기차 협업진출 발표 소식에 급등","2017-09-20"
"032790","엠젠플러스",8120.0,12.0,"","형질전환 돼지 연구 성과 발표 기대감에 급등","2017-09-20"
"158310","인터불스",6590.0,10.2,"","최대주주 대출금 상환완료에 급등","2017-09-20"
"002630","오리엔트바이오",1240.0,9.73,"","이종장기시장 부각에 급등","2017-09-20"
"041140","넥슨지티",18100.0,9.7,"","자회사 개발 모바일게임 '액스' 흥행 모멘텀 지속에 급등","2017-09-20"
"048910","대원미디어",8800.0,9.45,"","닌텐도 스위치 출시 수혜 기대감에 급등","2017-09-20"
"140520","대창스틸",4555.0,29.96,1.0,"대창모터스의 초소형 전기차 양산 소식에 상한가","2017-09-21"
"019550","SBI인베스트먼트",838.0,29.92,1.0,"중국의 가상화폐 거래소 폐쇄 반사익 기대감 지속에 상한가","2017-09-21"
"037370","EG",13100.0,29.7,1.0,"수소차 고체수소저장소재 생산공장 부지 확보 협의 모멘텀 지속에 상한가","2017-09-21"
"019570","제미니투자",660.0,15.38,"","일부 창투사 관련주 강세 속 급등","2017-09-21"
"225570","넷게임즈",2980.0,12.45,"","모바일 MMORPG 시장 흥행 속 게임 시장 성장 기대감 지속에 급등","2017-09-21"
"158310","인터불스",7400.0,12.29,"","최대주주 대출금 상환완료 모멘텀 지속에 급등","2017-09-21"
"019590","엠벤처투자",303.0,10.99,"","일부 창투사 관련주 강세 속 급등","2017-09-21"
"161890","한국콜마",71600.0,9.98,"","3분기 실적 개선 전망에 급등","2017-09-21"
"073240","금호타이어",5530.0,9.07,"","회생 기대감에 급등","2017-09-21"
"041190","우리기술투자",3055.0,30.0,1.0,"두나무 지분 보유 가치 부각 속 이상 급등세 지속에 상한가","2017-09-22"
"078130","국일제지",486.0,23.04,"","수소배터리 베이스 페이퍼 1차 시험생산 완료 소식에 급등","2017-09-22"
"006740","영풍제지",3700.0,17.46,"","경영권 매각설에 이틀째 급등","2017-09-22"
"143540","영우디에스피",7250.0,16.94,"","中 BOE와 디스플레이 장비 공급계약 체결에 급등","2017-09-22"
"019550","SBI인베스트먼트",947.0,13.01,"","중국의 가상화폐 거래소 폐쇄 반사익 기대감 지속에 이틀째 급등","2017-09-22"
"028100","동아지질",13200.0,10.0,"","수주 기대감 및 저평가 모멘텀 지속에 급등","2017-09-22"
"008290","원풍물산",3290.0,9.12,"","美 투자사 렐마다 주가 급등 소식에 급등","2017-09-22"
"021080","에이티넘인베스트",2410.0,29.92,1.0,"두나무, 美비트렉스와 독점제휴 소식에 상한가","2017-09-25"
"019550","SBI인베스트먼트",1230.0,29.88,1.0,"중국의 가상화폐 거래소 폐쇄 반사익 기대감 지속에 상한가","2017-09-25"
"215600","신라젠",48500.0,18.29,"","펙사벡 병용 BMS社 옵디보 美 FDA 신속 승인 소식에 급등","2017-09-25"
"078130","국일제지",530.0,9.05,"","수소배터리 베이스 페이퍼 1차 시험생산 완료 모멘텀 지속에 이틀째 급등","2017-09-25"
"053110","소리바다",1525.0,29.79,1.0,"삼성뮤직 음원 파트너 일원화 소식에 상한가","2017-09-26"
"066980","브레인콘텐츠",1090.0,29.45,1.0,"美 복권시장 진출 소식에 상한가","2017-09-26"
"028300","에이치엘비",16450.0,21.85,"","LSK바이오파마, 표적항암제 아파티닙 글로벌 임상 3상 기대감에 급등","2017-09-26"
"078130","국일제지",617.0,16.42,"","수소배터리 베이스 페이퍼 1차 시험생산 완료 모멘텀 지속에 사흘째 급등","2017-09-26"
"067630","에이치엘비생명과학",7170.0,12.74,"","LSK바이오파마, 표적항암제 아파티닙 글로벌 임상 3상 기대감에 급등","2017-09-26"
"900310","컬러레이",2840.0,9.86,"","주주친화정책 확대 소식에 급등","2017-09-26"
"010140","삼성중공업",11200.0,9.8,"","1조1,181억원 규모 컨테이너선 6척 수주에 급등","2017-09-26"
"094850","참좋은여행",10250.0,9.74,"","추석 연휴를 앞둔 기대감 속에 여행주 상승 속 급등","2017-09-26"
"002720","국제약품",4430.0,29.91,1.0,"과기부 미래신약 기술개발 과제 선정에 상한가","2017-09-27"
"021080","에이티넘인베스트",2455.0,19.17,"","가상화폐 관련기업에 대한 잇따른 투자 소식에 비트코인/창투사 관련주 상승 속 급등","2017-09-27"
"025320","시노펙스",3270.0,18.48,"","베트남 소재 플렉스컴 FPCB 사업장 인수 마무리 작업 소식에 급등","2017-09-27"
"007630","암니스",2350.0,18.39,"","中 발전소 기술제공 업무협약 체결 소식에 급등","2017-09-27"
"208640","썸에이지",1330.0,12.71,"","모바일게임(스마트론) 관련주 상승속 급등","2017-09-27"
"049080","기가레인",5860.0,11.83,"","실적 개선 기대감에 급등","2017-09-27"
"014570","고려제약",6750.0,11.57,"","치매 예방 치료제 실적 증가 소식에 급등","2017-09-27"
"053110","소리바다",1700.0,11.48,"","삼성뮤직 음원 파트너 일원화 소식에 이틀째 급등","2017-09-27"
"033660","아주캐피탈",8770.0,11.44,"","중간배당 결정에 급등","2017-09-27"
"002620","제일파마홀딩스",33850.0,11.17,"","제일약품, 경구용 제1형 당뇨병 치료 신약 후보물질 정부지원과제 선정 모멘텀 지속 속에 급등","2017-09-27"
"109960","에이프로젠 H&G",3685.0,11.16,"","에이프로젠, 레미케이드 바이오시밀러 日 후생성 품목허가 획득 소식에 급등","2017-09-27"
"024720","한국콜마홀딩스",36900.0,9.17,"","유전체 사업 진출 소식에 급등","2017-09-27"
"204840","지엘팜텍",3750.0,29.98,1.0,"신경병성통증 치료제 임상3상 기대감에 상한가","2017-09-28"
"206640","바디텍메드",16300.0,19.85,"","549.36억원 규모 공급계약 체결에 급등","2017-09-28"
"021080","에이티넘인베스트",2850.0,16.09,"","가상화폐 관련기업에 대한 잇따른 투자 소식에 비트코인/창투사 관련주 상승 속 급등","2017-09-28"
"028300","에이치엘비",20550.0,15.77,"","LSK바이오파마, 표적항암제 아파티닙 글로벌 임상 3상 기대감 지속에 급등","2017-09-28"
"019550","SBI인베스트먼트",1120.0,10.89,"","중국의 가상화폐 거래소 폐쇄 반사익 기대감 지속에 급등","2017-09-28"
