"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"204840","지엘팜텍",4900.0,13.16,"","일부 제약/바이오 관련주 상승 속 급등","2018-01-16"
"032980","바이온",2160.0,13.09,"","줄기세포/화장품 관련주 상승 속 급등","2018-01-16"
"218410","RFHIC",19700.0,12.89,"","통신장비/5G(5세대 이동통신) 관련주 강세 속 급등","2018-01-16"
"039010","현대통신",11150.0,12.63,"","코스닥 스케일업 펀드 수혜 분석에 급등","2018-01-16"
"052260","SK바이오랜드",23950.0,12.18,"","화장품 관련주 상승 속 급등","2018-01-16"
"099190","아이센스",27800.0,11.2,"","의료기기 관련주 상승 속 급등","2018-01-16"
"101000","디엠씨",2950.0,11.11,"","인도네시아 항만시장 진출 본격화 기대감에 급등","2018-01-16"
"215100","로보로보",3800.0,10.63,"","일부 4차산업 수혜 관련주 상승 속 급등","2018-01-16"
"007390","네이처셀",24250.0,10.48,"","줄기세포/화장품 관련주 상승 속 급등","2018-01-16"
"005420","코스모화학",32700.0,10.29,"","2차전지/전기차 관련주 강세 속 급등","2018-01-16"
"900180","완리",850.0,29.97,1.0,"차입금 상환 완료에 상한가","2018-01-17"
"203650","드림시큐리티",4750.0,29.96,1.0,"정부의 블록체인 융합기술 개발 본격화 소식 등으로 블록체인 관련주 강세 속 상한가","2018-01-17"
"041460","한국전자인증",9590.0,29.95,1.0,"정부의 블록체인 융합기술 개발 본격화 소식 등으로 블록체인 관련주 강세 속 상한가","2018-01-17"
"214150","클래시스",5860.0,29.93,1.0,"의료기기 관련주 상승 속 상한가","2018-01-17"
"045510","정원엔시스",2655.0,29.83,1.0,"SI(시스템통합) 관련주 강세 속 상한가","2018-01-17"
"131090","시큐브",2310.0,29.78,1.0,"정부의 블록체인 융합기술 개발 본격화 소식 등으로 블록체인 관련주 강세 속 상한가","2018-01-17"
"086040","바이오톡스텍",14400.0,29.73,"","일부 제약/바이오 관련주 상승 속 상한가","2018-01-17"
"184230","SGA솔루션즈",3115.0,26.63,"","정부의 블록체인 융합기술 개발 본격화 소식 등으로 블록체인 관련주 강세 속 급등","2018-01-17"
"047440","레이젠",899.0,23.66,"","정부의 블록체인 융합기술 개발 본격화 소식 등으로 블록체인 관련주 강세 속 급등","2018-01-17"
"115500","케이씨에스",5800.0,22.11,"","SI(시스템통합) 관련주 강세 속 상한가","2018-01-17"
"150840","인트로메딕",7900.0,19.7,"","의료기기 관련주 상승 속 급등","2018-01-17"
"053300","한국정보인증",7750.0,19.6,"","보안주(정보) 관련주 강세 속 클라우드 무료 생체인증 서비스 출시 소식에 급등","2018-01-17"
"053590","한국테크놀로지",3105.0,17.61,"","황사/미세먼지 관련주 상승 속 급등","2018-01-17"
"226320","잇츠한불",60300.0,14.42,"","중국소비 관련주 상승 속 실적 개선 기대감에 급등","2018-01-17"
"044340","위닉스",18300.0,14.37,"","황사/미세먼지 관련주 상승 속 급등","2018-01-17"
"150900","파수닷컴",5840.0,13.84,"","정부의 블록체인 융합기술 개발 본격화 소식 등으로 블록체인 관련주 강세 속 급등","2018-01-17"
"032350","롯데관광개발",13250.0,13.73,"","中 관계개선 기대감에 중국소비 관련주 상승 속 급등","2018-01-17"
"056080","유진로봇",6150.0,12.84,"","사물인터넷 관련주 상승 속 급등","2018-01-17"
"038540","텍셀네트컴",15150.0,12.64,"","자회사 한중선박기계, 1억 달러 규모 해외 수주 소식 등으로 급등","2018-01-17"
"001440","대한전선",1330.0,11.76,"","美 송전망 프로젝트 수주 소식에 급등","2018-01-17"
"035900","JYP Ent.",16200.0,11.72,"","중국소비 관련주 상승 속 신인 보이그룹 기대감에 급등","2018-01-17"
"142760","바이오리더스",12900.0,11.69,"","일부 제약/바이오 관련주 상승 속 급등","2018-01-17"
"042510","라온시큐어",3580.0,11.35,"","보안주(정보) 관련주 강세 속 급등","2018-01-17"
"034230","파라다이스",24900.0,11.16,"","中 관계개선 기대감에 중국소비 관련주 상승 속 급등","2018-01-17"
"206560","덱스터",11450.0,10.63,"","영화 '신과함께' 흥행 효과 기대감 지속에 급등","2018-01-17"
"036260","이매진아시아",1995.0,10.22,"","中 관계개선 기대감에 중국소비 관련주 상승 속 급등","2018-01-17"
"141080","레고켐바이오",48500.0,9.73,"","의료기기 관련주 상승 속 급등","2018-01-17"
"021880","메이슨캐피탈",681.0,9.66,"","블록체인 관련주로 시장에서 부각되며 급등","2018-01-17"
"131090","시큐브",3000.0,29.87,2.0,"블록체인 관련주 강세 속 이틀째 상한가","2018-01-18"
"054920","한컴시큐어",5230.0,29.94,1.0,"가상화폐(비트코인 등)/블록체인 관련주 상승 속 상한가","2018-01-18"
"053350","이니텍",10300.0,29.89,1.0,"블록체인 관련주 강세 속 상한가","2018-01-18"
"002210","동성제약",7220.0,29.86,1.0,"광역학치료 관련 기술이전 계약 체결 소식에 상한가","2018-01-18"
"263800","데이타솔루션",5720.0,29.85,1.0,"SI(시스템통합) 관련주 상승 속 상한가","2018-01-18"
"077280","한컴지엠디",3575.0,30.0,"","블록체인 관련주로 시장에서 부각되며 상한가","2018-01-18"
"203650","드림시큐리티",5920.0,24.63,"","블록체인 관련주 강세 속 급등","2018-01-18"
"021080","에이티넘인베스트",3800.0,23.38,"","가상화폐 시세 반등에 가상화폐(비트코인 등) 관련주 상승 속 급등","2018-01-18"
"141080","레고켐바이오",59200.0,22.06,"","의료기기 관련주 상승 속 급등","2018-01-18"
"150900","파수닷컴",7080.0,21.23,"","블록체인 관련주 강세 속 급등","2018-01-18"
"074610","나노메딕스",22800.0,20.63,"","암세포 파괴 나노입자 상업화 권리 보유 모멘텀 지속 등으로 급등","2018-01-18"
"237690","에스티팜",45500.0,16.82,"","일부 제약·바이오 관련주 상승 속 급등","2018-01-18"
"038290","마크로젠",45650.0,16.45,"","서울대병원 유전자가위 기술 독점 도입 소식에 급등","2018-01-18"
"007390","네이처셀",27000.0,15.38,"","줄기세포/화장품 관련주 상승 속 급등","2018-01-18"
"086890","이수앱지스",12350.0,13.82,"","일부 제약·바이오 관련주 상승 속 급등","2018-01-18"
"045510","정원엔시스",3000.0,12.99,"","SI(시스템통합) 관련주 상승 속 급등","2018-01-18"
"263860","지니언스",14050.0,12.85,"","보안주(정보) 강세 속 급등","2018-01-18"
"054340","엔알케이",2250.0,12.5,"","가상화폐 시세 반등에 가상화폐(비트코인 등) 관련주 상승 속 급등","2018-01-18"
"042510","라온시큐어",4020.0,12.29,"","보안주(정보) 강세 속 급등","2018-01-18"
"099830","씨그널엔터테인먼트그룹",4165.0,12.26,"","최대주주 대상 제3배정 유상증자 납입 성공 모멘텀 지속에 급등","2018-01-18"
"047560","이스트소프트",7440.0,12.22,"","보안주(정보) 강세 속 급등","2018-01-18"
"078340","컴투스",153500.0,12.04,"","신작 출시 기대감 등으로 급등","2018-01-18"
"073570","에이티테크놀러지",8770.0,12.01,"","반도체 장비 관련주 상승 속 급등","2018-01-18"
"049480","오픈베이스",4205.0,11.69,"","보안주(정보) 강세 속 급등","2018-01-18"
"222810","닉스테크",2550.0,11.35,"","보안주(정보) 강세 속 급등","2018-01-18"
"046970","우리로",3530.0,10.49,"","5G(5세대 이동통신) 관련주 상승 속 양자암호통신 보안망 적용 기대감 지속 등으로 급등","2018-01-18"
"023350","한국종합기술",6630.0,30.0,1.0,"(주)포스코건설 컨소시엄 제주 제2공항 기본계획 용역 입찰 참여 소식에 상한가","2018-01-19"
"150900","파수닷컴",9200.0,29.94,1.0,"블록체인 관련주 상승 속 상한가","2018-01-19"
"192250","케이사인",2280.0,29.91,1.0,"사물인터넷(IoT) 보안 및 블록체인 기술개발 강화 소식에 상한가","2018-01-19"
"016600","큐캐피탈",1340.0,17.54,"","창투사 관련주 상승 속 급등","2018-01-19"
"038540","텍셀네트컴",18400.0,15.72,"","자회사 한중선박기계, 1억달러 규모 골리앗 크레인 수주 모멘텀 지속에 급등","2018-01-19"
"195440","퓨전데이타",10800.0,15.14,"","가상화폐(비트코인 등) 관련주 상승 속 급등","2018-01-19"
"002450","삼익악기",2600.0,13.04,"","면세부문 수익성 개선 기대감에 급등","2018-01-19"
"227610","아우딘퓨쳐스",13050.0,11.06,"","화장품 관련주 상승 속 급등","2018-01-19"
"104460","동양피엔에프",3860.0,10.92,"","자사주 취득 결정에 급등","2018-01-19"
"263720","디앤씨미디어",12050.0,10.05,"","실적 개선 기대감에 급등","2018-01-19"
"079430","현대리바트",31450.0,9.97,"","리모델링/인테리어 관련주 상승 속 급등","2018-01-19"
"159580","제로투세븐",5550.0,9.9,"","출산장려정책 관련주 상승 속 급등","2018-01-19"
"067080","대화제약",29800.0,9.56,"","일부/제약 바이오 관련주 상승 속 급등","2018-01-19"
"068240","다원시스",20000.0,8.99,"","일부 태양광에너지 관련주 상승 속 급등","2018-01-19"
"044180","KD건설",183.0,8.93,"","재영실업과 M&A를 위한 투자계약 체결 소식에 급등","2018-01-19"
"002800","신신제약",11650.0,8.37,"","일부 치매 관련주 상승 속 급등","2018-01-19"
"007390","네이처셀",29250.0,8.33,"","화장품 관련주 상승 속 급등","2018-01-19"
"002210","동성제약",7800.0,8.03,"","광역학치료 관련 기술이전 계약 체결 모멘텀 지속에 급등","2018-01-19"
"023770","플레이위드",10400.0,30.0,1.0,"신작 모바일게임 흥행 기대감에 상한가","2018-01-22"
"170790","파이오링크",7990.0,29.92,1.0,"모회사 NHN엔터테인먼트의 가상화폐 거래소 투자설에 따른 수혜 기대감에 상한가","2018-01-22"
"123330","제닉",16400.0,27.13,"","韓-中 관계 개선 기대감에 화장품 관련주 상승 속 급등","2018-01-22"
"036170","씨티엘",4280.0,20.56,"","가상화폐 거래소 운영을 위한 합자회사 설립 소식에 급등","2018-01-22"
"068940","아이씨케이",3100.0,19.23,"","中 인민은행 자회사와 메탈카드 공급 MOU 체결 모멘텀 지속에 급등","2018-01-22"
"002210","동성제약",9100.0,16.67,"","광역학치료 관련 기술이전 계약 체결 모멘텀 지속에 급등","2018-01-22"
"144620","코오롱머티리얼",3660.0,14.73,"","박영선 의원, 미세먼지 정책대안 친환경 수소전기차 제안 소식에 수소차 관련주 강세 속 급등","2018-01-22"
"050120","라이브플렉스",1405.0,13.77,"","가상화폐 거래소 운영을 위한 합자회사 설립 소식에 급등","2018-01-22"
"081000","일진다이아",22400.0,13.71,"","박영선 의원, 미세먼지 정책대안 친환경 수소전기차 제안 소식에 수소차 관련주 강세 속 급등","2018-01-22"
"900070","글로벌에스엠",1275.0,13.33,"","박영선 의원, 미세먼지 정책대안 친환경 수소전기차 제안 소식에 수소차 관련주 강세 속 급등","2018-01-22"
"085810","알티캐스트",5770.0,12.92,"","블록체인 시스템을 통한 기술 저작권 문제 해결 기대감 부각 지속에 급등","2018-01-22"
"100700","세운메디칼",4555.0,12.19,"","의료기기 관련주 상승 속 급등","2018-01-22"
"007390","네이처셀",32500.0,11.11,"","韓-中 관계 개선 기대감에 화장품 관련주 상승 속 급등","2018-01-22"
"252500","세화피앤씨",2775.0,10.78,"","韓-中 관계 개선 기대감에 화장품 관련주 상승 속 급등","2018-01-22"
"036010","아비코전자",12000.0,10.6,"","주가 재평가 국면 지속 분석 모멘텀 지속에 급등","2018-01-22"
"271980","제일약품",70100.0,9.7,"","신약 후보 치료제 기술이전 기대감에 급등","2018-01-22"
"014100","보령메디앙스",15700.0,9.41,"","출산장려정책 관련주 상승 속 급등","2018-01-22"
"263920","에스엔피월드",7300.0,9.12,"","韓-中 관계 개선 기대감에 화장품 관련주 상승 속 급등","2018-01-22"
"068240","다원시스",21800.0,9.0,"","자회사 다원메닥스, 붕소약물 공동개발 업무협약 체결 소식에 급등","2018-01-22"
"036120","SCI평가정보",4900.0,29.97,1.0,"가상화폐 거래 실명제 시행 기대감에 가상화폐(비트코인 등) 관련주 상승 속 상한가","2018-01-23"
"081000","일진다이아",29100.0,29.91,1.0,"수소차 관련주 강세 속 상한가","2018-01-23"
"138580","비즈니스온",13400.0,21.27,"","블록체인 활성화 수혜 기대감이 시장에서 부각되며 급등","2018-01-23"
"036620","버추얼텍",2450.0,18.36,"","가상화폐 거래 실명제 시행 기대감에 가상화폐(비트코인 등) 관련주 상승 속 급등","2018-01-23"
"121800","비덴트",20500.0,17.14,"","가상화폐 거래 실명제 시행 기대감에 가상화폐(비트코인 등) 관련주 상승 속 급등","2018-01-23"
"144510","녹십자랩셀",60000.0,16.96,"","제약·바이오 관련주 상승 속 급등","2018-01-23"
"215360","우리산업",38100.0,16.51,"","수소차 관련주 강세 속 급등","2018-01-23"
"263860","지니언스",16050.0,16.3,"","보안주(정보) 상승 속 급등","2018-01-23"
"144620","코오롱머티리얼",4255.0,16.26,"","수소차 관련주 강세 속 급등","2018-01-23"
"201490","미투온",10500.0,15.51,"","모바일게임(스마트폰) 관련주 상승 속 급등","2018-01-23"
"214150","클래시스",7180.0,15.43,"","의료기기 관련주 상승 속 급등","2018-01-23"
"089980","상아프론테크",17000.0,14.86,"","전기차 관련주 상승 속 급등","2018-01-23"
"000250","삼천당제약",32150.0,14.21,"","지난해 실적 호조 및 현금 배당 결정에 급등","2018-01-23"
"000430","대원강업",4315.0,13.25,"","수소차 관련주 강세 속 급등","2018-01-23"
"009320","대우부품",3795.0,12.78,"","수소차 관련주 강세 속 급등","2018-01-23"
"241590","화승엔터프라이즈",27850.0,12.53,"","호실적 기대감에 급등","2018-01-23"
"208640","썸에이지",3945.0,11.76,"","신작 모멘텀 기대감 지속에 급등","2018-01-23"
"068760","셀트리온제약",95500.0,11.7,"","셀트리온 그룹주 상승 속 급등","2018-01-23"
"038540","텍셀네트컴",21150.0,11.61,"","자회사 저축은행 자산 성장 기대감에 급등","2018-01-23"
"225570","넷게임즈",3225.0,11.21,"","모바일게임(스마트폰) 관련주 상승 속 급등","2018-01-23"
"041190","우리기술투자",7250.0,11.03,"","가상화폐 거래 실명제 시행 기대감에 가상화폐(비트코인 등) 관련주 상승 속 급등","2018-01-23"
"215600","신라젠",115000.0,10.47,"","ABL Europe과의 차세대 항암 바이러스 제조 협약 체결 모멘텀 지속에 급등","2018-01-23"
"036120","SCI평가정보",6370.0,30.0,2.0,"일부 가상화폐(비트코인 등) 관련주 상승 속 이틀째 상한가","2018-01-24"
"073070","넥센테크",4360.0,29.96,1.0,"전기차/자율주행차 관련주 상승 속 상한가","2018-01-24"
"023770","플레이위드",14100.0,29.95,1.0,"신작 모바일게임 흥행 기대감 지속에 상한가","2018-01-24"
"011230","삼화전자",8380.0,29.92,1.0,"수소차 관련주 상승 속 상한가","2018-01-24"
"095660","네오위즈",16500.0,29.92,1.0,"온라인 게임 '포트나이트' 국내 PC방 서비스 계약 체결 소식에 상한가","2018-01-24"
