"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"025880","케이씨피드",5390.0,17.17,"","박근혜 대통령 탄핵소추안 국회 표결을 앞두고 안철수 관련주로 부각되며 급등","2016-12-09"
"044820","코스맥스비티아이",33650.0,16.23,"","코스맥스와 美 존슨앤존슨의 협업 소식에 급등","2016-12-09"
"134580","디엠티",4115.0,14.94,"","총 210억원 규모 자금 조달 소식에 급등","2016-12-09"
"058530","이큐스앤자루",4730.0,14.39,"","박근혜 대통령 탄핵소추안 국회 표결을 앞두고 반기문 관련주로 시장에서 부각되며 급등","2016-12-09"
"043580","에임하이",7200.0,14.1,"","SBS 버라이어티 프로그램 ""유희낙락"" 투자 소식에 급등","2016-12-09"
"158310","인터불스",8060.0,14.0,"","박근혜 대통령 탄핵소추안 국회 표결을 앞두고 이재명 관련주로 부각되며 급등","2016-12-09"
"147830","제룡산업",10300.0,13.31,"","박근혜 대통령 탄핵소추안 국회 표결을 앞두고 전력설비 관련주 상승 속 급등","2016-12-09"
"033340","좋은사람들",2295.0,12.78,"","박근혜 대통령 탄핵소추안 국회 표결을 앞두고 남북경협 관련주 상승 속 급등","2016-12-09"
"007610","선도전기",3910.0,11.08,"","박근혜 대통령 탄핵소추안 국회 표결을 앞두고 전력설비 관련주 상승 속 급등","2016-12-09"
"036570","엔씨소프트",242000.0,11.01,"","주가 하락 과도 분석에 급등","2016-12-09"
"037460","삼지전자",10400.0,9.7,"","박근혜 대통령 탄핵소추안 국회 표결을 앞두고 반기문 관련주로 시장에서 부각되며 급등","2016-12-09"
"192820","코스맥스",115000.0,9.0,"","美 존슨앤존슨과 내년 상반기 신제품 출시 소식에 급등","2016-12-09"
"014200","광림",7510.0,29.93,1.0,"나노스 인수 마무리 단계 진입 소식에 상한가","2016-12-12"
"065060","지엔코",7510.0,29.93,1.0,"반기문 관련주 급등 속 상한가","2016-12-12"
"134580","디엠티",5340.0,29.77,1.0,"자금조달 모멘텀 지속 및 최대주주 변경 기대감에 상한가","2016-12-12"
"104040","대성파인텍",2990.0,21.54,"","문재인 관련주로 시장에서 부각되며 급등","2016-12-12"
"030350","드래곤플라이",6930.0,19.69,"","“스페셜포스 모바일” 개발 완료 소식에 급등","2016-12-12"
"005110","한창",5870.0,17.99,"","반기문 관련주 급등","2016-12-12"
"023960","에쓰씨엔지니어링",3990.0,16.67,"","반기문 관련주로 시장에서 부각되며 급등","2016-12-12"
"057030","와이비엠넷",6750.0,15.38,"","반기문 관련주 급등","2016-12-12"
"014910","성문전자",11600.0,14.85,"","반기문 관련주 급등","2016-12-12"
"102280","쌍방울",2135.0,14.17,"","나노스 인수 마무리 단계 진입 소식에 급등","2016-12-12"
"090370","아비스타",1130.0,14.14,"","최대주주 변경에 급등","2016-12-12"
"051780","큐로홀딩스",1845.0,13.89,"","반기문 관련주 급등","2016-12-12"
"066790","씨씨에스",2310.0,13.24,"","반기문 관련주 급등","2016-12-12"
"016600","큐캐피탈",1395.0,11.6,"","반기문 관련주 급등","2016-12-12"
"049120","파인디앤씨",8110.0,11.1,"","반기문 관련주로 시장에서 부각되며 급등","2016-12-12"
"058450","일야",10200.0,10.51,"","반기문 관련주 급등","2016-12-12"
"037460","삼지전자",11450.0,10.1,"","반기문 관련주 급등","2016-12-12"
"054180","중앙오션",2220.0,29.82,1.0,"김무성 신당 창당 고민 소식에 김무성 관련주 강세 속 상한가","2016-12-13"
"033250","체시스",1570.0,29.75,1.0,"김무성 신당 창당 고민 소식에 김무성 관련주 강세 속 상한가","2016-12-13"
"013000","세우글로벌",1920.0,19.25,"","일부 유승민 관련주 급등","2016-12-13"
"147760","마이크로프랜드",6850.0,15.13,"","삼성전자 평택 반도체공장(18라인) 장비 발주 임박 소식에 반도체 장비주 상승 속 급등","2016-12-13"
"241790","오션브릿지",8650.0,13.22,"","삼성전자 평택 반도체공장(18라인) 장비 발주 임박 소식에 반도체 장비주 상승 속 급등","2016-12-13"
"003520","영진약품",8710.0,13.12,"","KT&G생명과학과의 합병 승인에 급등","2016-12-13"
"002780","진흥기업",2000.0,12.36,"","937.76억원 규모 신축공사 수주 모멘텀 지속에 급등","2016-12-13"
"224060","코디엠",3600.0,11.98,"","삼성전자 평택 반도체공장(18라인) 장비 발주 임박 소식에 반도체 장비주 상승 속 급등","2016-12-13"
"109820","진매트릭스",4605.0,11.64,"","조류인플루엔자(AI) 피해 확산 소식에 백신/진단시약/방역 관련주 상승 속 급등","2016-12-13"
"095340","ISC",14850.0,10.0,"","삼성전자 평택 반도체공장(18라인) 장비 발주 임박 소식에 반도체 장비주 상승 속 급등","2016-12-13"
"051170","썬코어",4080.0,29.94,1.0,"유상증자 납입일 변경 소식에 상한가","2016-12-14"
"098120","마이크로컨텍솔",6830.0,29.85,1.0,"삼성전자 평택 반도체공장(18라인) 장비 발주 임박 모멘텀 지속에 반도체 재료/부품주 상승 속 상한가","2016-12-14"
"195990","유지인트",553.0,29.81,1.0,"무상증자 권리락 효과에 상한가","2016-12-14"
"122800","썬텍",2965.0,27.8,"","썬코어 유상증자 납입일 변경 소식에 급등","2016-12-14"
"201490","미투온",10050.0,23.77,"","중국시장 진출 기대감에 급등","2016-12-14"
"134580","디엠티",6530.0,22.28,"","자금조달 모멘텀 및 최대주주 변경 기대감 지속에 급등","2016-12-14"
"080580","오킨스전자",5810.0,18.33,"","삼성전자 평택 반도체공장(18라인) 장비 발주 임박 모멘텀 지속에 반도체 장비주 상승 속 급등","2016-12-14"
"000250","삼천당제약",11900.0,17.24,"","美 제약업체 BPI와 78억원 규모 제네릭 7개 품목 공급계약 체결에 급등","2016-12-14"
"036500","에스에스컴텍",1045.0,15.47,"","거래재개 첫날 급등","2016-12-14"
"123840","한일진공",2925.0,12.07,"","텔콘의 글로벌 바이오시장 진출 소식 영향에 급등","2016-12-14"
"088130","동아엘텍",22950.0,10.87,"","한국 업체들의 OLED 시장 주도 전망에 OLED 관련주 상승 속 급등","2016-12-14"
"101170","우림기계",7900.0,9.72,"","최대주주 변경 수반 주식양수도 계약금 납입 완료 소식에 급등","2016-12-14"
"104200","벅스",11600.0,9.43,"","내년 실적 턴어라운드 기대에 급등","2016-12-14"
"073570","에이티테크놀러지",1330.0,9.02,"","삼성전자 평택 반도체공장(18라인) 장비 발주 임박 모멘텀 지속에 반도체 장비주 상승 속 급등","2016-12-14"
"066590","우수AMS",3880.0,29.98,1.0,"테슬라 CEO, 트럼프 NEC 합류 소식에 전기차/2차전지 관련주 상승 속 상한가","2016-12-15"
"246690","티에스인베스트먼트",1910.0,29.93,1.0,"신규 상장 첫날 상한가","2016-12-15"
"072520","태양씨앤엘",1485.0,29.69,1.0,"中 국영기업 차이나닷컴과 포털 제휴 기대감에 상한가","2016-12-15"
"090360","로보스타",15300.0,22.89,"","OLED 수요 확대 지속 전망 및 삼성전자 평택 18라인 장비 발주 임박 모멘텀 지속에 관련주 상승 속 급등","2016-12-15"
"109820","진매트릭스",5180.0,14.86,"","조류인플루엔자(AI) 피해 확산에 일부 백신/진단시약/방역 관련주 상승 속 급등","2016-12-15"
"150840","인트로메딕",8080.0,13.96,"","대장용 캡슐내시경 식약처 제조인증 획득 소식에 급등","2016-12-15"
"001780","알루코",5160.0,13.66,"","코스피200 편입 소식에 급등","2016-12-15"
"215360","우리산업",21450.0,11.72,"","테슬라 CEO, 트럼프 NEC 합류 소식에 전기차/2차전지 관련주 상승 속 급등","2016-12-15"
"030350","드래곤플라이",7180.0,10.46,"","스페셜포스 모바일 출시 기대감에 급등","2016-12-15"
"246690","티에스인베스트먼트",2480.0,29.84,2.0,"신규 상장 이틀째 상한가","2016-12-16"
"054540","삼영엠텍",6720.0,29.98,1.0,"정부 지진방재 종합대책 발표 소식에 재난/안전(지진 등) 관련주 상승 속 상한가","2016-12-16"
"051780","큐로홀딩스",2410.0,29.92,1.0,"일부 반기문 관련주 급등 속 상한가","2016-12-16"
"014570","고려제약",7000.0,22.16,"","조류인플루엔자(AI) 위기 경보 심각으로 상향 소식에 백신/진단시약/방역주 상승 속 급등","2016-12-16"
"140520","대창스틸",5570.0,18.01,"","정부 지진방재 종합대책 발표 소식에 재난/안전(지진 등) 관련주 상승 속 급등","2016-12-16"
"040350","큐로컴",3100.0,15.46,"","일부 반기문 관련주 급등","2016-12-16"
"016600","큐캐피탈",1625.0,13.24,"","일부 반기문 관련주 급등","2016-12-16"
"101670","코리아에스이",2345.0,12.74,"","정부 지진방재 종합대책 발표 소식에 재난/안전(지진 등) 관련주 상승 속 급등","2016-12-16"
"005860","한일사료",3020.0,29.89,1.0,"조류인플루엔자(AI) 확산에 대한 반사이익 기대감에 상한가","2016-12-19"
